title	link	snippet	date
Maine mass shooting: Multiple people dead, others injured in ...	https://www.youtube.com/watch?v=p526Y6KJQI0	2 days ago ... Multiple people are dead following a deadly shooting in a Maine city that spanned three locations on Wednesday night. Fox News has confirmed that the active ...	Oct 26, 2023
Hair Loss Shampoo That Actually Works? - YouTube	https://www.youtube.com/watch?v=sHr-0gse8Sw	4 days ago ... I managed to keep 90% of my hair with minoxidil and microneedling. I believe DHT is linked to blood circulation (DHT cause inflammation which block oxygen and ...	Oct 24, 2023
PURAVIVE - PuraVive Reviews – Puravive Weight Loss Supplement	https://www.youtube.com/watch?v=LvC2zbPyQ9Y	2 days ago ... )) - Puravive Review - PuraVive Reviews – Puravive Weight Loss Supplement PURAVIVE WEIGHT LOSS SUPPLEMENT REVIEW If you've tried everything to lose weight ...	Oct 26, 2023
Multiple people dead, dozens injured in Maine shooting - YouTube	https://www.youtube.com/watch?v=o6lLA-RPits	2 days ago ... At least 22 people were killed and dozens were injured after a man fired shots at several locations in Lewiston, Maine.	Oct 26, 2023
Stephen Curry Recaps Warriors' Opening Night Loss to Suns | Oct ...	https://www.youtube.com/watch?v=LifiABYx2HQ	3 days ago ... It is okay DubNation. It's just the first regular season game, there are still 81 games left. Don't get upset DubNation.	Oct 25, 2023
MILES IS MISSING.. (Marvel's Spider-Man 2 PS5 Part 6) - YouTube	https://www.youtube.com/watch?v=P4AMNvQNakI	3 days ago ... SUBSCRIBE NOW Thank you to Sony for sending me the game. In this DanTDM video, I play the brand new Marvel's Spider-Man 2 game on the PS5.. AND IT'S GOOD!	Oct 25, 2023
At least 16 killed, dozens injured in Lewiston, Maine shooting: law ...	https://www.youtube.com/watch?v=yrbMs1BceRo	2 days ago ... At least 16 people are dead and dozens are injured after a shooting in Lewiston, Maine, according multiple sources. The suspected gunman is still at large.	Oct 26, 2023
Rescue Pittie Wins Grandpa Over | The Dodo - YouTube	https://www.youtube.com/watch?v=kNiw2fo85G8	7 days ago ... Rescue pittie is determined to win over his grandpa ❤️ Keep up with Polo on Instagram: https://thedo.do/PoloThePittie & TikTok: ...	Oct 21, 2023
Wilks, Foerster Talk Moving On from Week 7 Loss | 49ers - YouTube	https://www.youtube.com/watch?v=rWf4z9-8jYo	1 day ago ... 49ers #nfl Defensive coordinator Steve Wilks and run game coordinator and offensive line coach Chris Foerster outlined the 49ers performance against the ...	Oct 27, 2023
PAW Patrol save Dinosaurs and more with Rex! Rescue Episodes ...	https://www.youtube.com/watch?v=8apmhdbuDCA	3 days ago ... In this PAW Patrol rescue episode live stream, we're going prehistoric when the pups enter a secret DINO WORLD. Along with REX in his teched-out ...	Oct 25, 2023
Phillies fans heartbroken after crushing Game 7 loss to ...	https://www.youtube.com/watch?v=cCDrEwLw7ds	3 days ago ... The Phillies' bats went silent again in a 4-2 loss to the Diamondbacks in the franchise's first ever Game 7 on Tuesday night.	Oct 25, 2023
"Dana White: ""Jon Jones is injured, Tom Aspinall vs. Sergei ..."	https://www.youtube.com/watch?v=GwMq2LbL3_A	3 days ago ... Jon Jones is out injured, and Tom Aspinall will be stepping in to meet Sergei Pavlovich for the interim belt. Apple Podcasts: https://apple.co/3qVblIi ...	Oct 25, 2023
Latest on Maine Mass Shooting | 22 Dead, 40-50 Injured across ...	https://www.youtube.com/watch?v=PN0IboGi04s	2 days ago ... At least 22 people have been killed, a Lewiston police source said. - Fifty to 60 were wounded at several locations, including a local bowling alley, ...	Oct 26, 2023
Ultimate Rescue Construction and Fire Rescue Episodes and more ...	https://www.youtube.com/watch?v=fsgDnev3Cos	2 days ago ... Everyone's in for ultimate fun with ULTIMATE RESCUE! In this PAW Patrol live stream for kids, enjoy PAW Patrol Ultimate Rescue episodes on repeat featuring ...	Oct 26, 2023
USC QB Caleb Williams on emotions on bench following loss to ...	https://www.youtube.com/watch?v=qSqDDOtUrp0	2 days ago ... USC quarterback Caleb Williams spoke to the media following Wednesday's practice as the Trojans prepare to face Cal on the road on Saturday.	Oct 26, 2023
Houston Astros fans react to Game 7 loss to Texas Rangers - YouTube	https://www.youtube.com/watch?v=oYvguTWsR14	4 days ago ... FOX 26 Houston was camped outside of Minute Maid Park to talk to disappointed Astros fans after the Rangers blew them out in Game 7 of the ALCS.	Oct 24, 2023
More than 10 dead, dozens injured in Lewiston, Maine mass ...	https://www.youtube.com/watch?v=YmPVMb8mlLQ	2 days ago ... A bowling alley in Lewiston, Maine, came under fire Wednesday evening. There are additional reports of shots fired at a local bar and a Walmart distribution ...	Oct 26, 2023
Police believe missing University of Rochester professor may be in ...	https://www.youtube.com/watch?v=gV2LfEuPgwo	6 hours ago ... Authorities say 44-year-old Heikki Rantakari, a University of Rochester professor, has been missing for several days and police believe he may be in danger.	Oct 28, 2023
Shocking Truth About Summer Keto ACV Gummies FOR WEIGHT ...	https://www.youtube.com/watch?v=sI-W6YpxaeA	17 hours ago ... ... loss. Keto ACV Gummies are a popular supplement for those following a ketogenic diet. They are made with apple cider vinegar, which is known to have many ...	Oct 28, 2023
22 killed and 60 injured in latest U.S mass shooting | 7 News ...	https://www.youtube.com/watch?v=WbTyHOwSARA	2 days ago ... Police in the U.S state of Maine are still searching for the gunman responsible for a horror mass shooting that has killed 22 people, with up to 60 others ...	Oct 26, 2023
"Jonathan Allen not happy after Commanders loss: ""They whupped ..."	https://www.youtube.com/watch?v=fIBbRiT8NWk	"6 days ago ... Jonathan Allen not happy after Commanders loss: ""They whupped our ass, plain and simple."" 51K views · 4 days ago ...more ..."	Oct 22, 2023
22 dead, more than a dozen injured during mass shooting in ...	https://www.youtube.com/watch?v=pEx15oYZobc	2 days ago ... At least 22 people were killed and more than a dozen were injured during a mass shooting in Lewiston, Maine late Wednesday. Authorities are still searching ...	Oct 26, 2023
Phillies manager Rob Thomson talks following Game 7 loss to ...	https://www.youtube.com/watch?v=M4R-pe6x7g8	3 days ago ... After winning their first six home postseason games this year, the Phillies dropped the last two and fell to 28-13 in the postseason at Citizens Bank Park.	Oct 25, 2023
At least 16 killed, dozens injured in Maine shooting: sources ...	https://www.youtube.com/watch?v=Q0opt6rsuxA	2 days ago ... At least 16 people are dead after a Lewiston shooting in Maine, according multiple sources. The suspected gunman is still at large.	Oct 26, 2023
At Least 22 People Were Killed, While Nearly 60 Injured In Mass ...	https://www.youtube.com/watch?v=c6NxzvvIlZ4	2 days ago ... A mass shooting in Lewiston, Maine, left at least 22 people dead and nearly 60 wounded. Law enforcement is actively searching for the suspect, ...	Oct 26, 2023
Ty Schmit Goes NUCLEAR On The Iowa Hawkeyes After Loss To ...	https://www.youtube.com/watch?v=YcubtenOtjA	4 days ago ... Welcome to The Pat McAfee Show LIVE from Noon-3PM EST Mon-Fri. You can also find us live on ESPN, ESPN+, & TikTok! Become a #McAfeeMafia member!	Oct 24, 2023
Dusty Baker speaks to Tom Verducci after Astros' loss to Rangers in ...	https://www.youtube.com/watch?v=te9zeYtQ1p8	4 days ago ... David Ortiz, Derek Jeter and Alex Rodriguez speak the Houston Astros' loss to the Texas Rangers in the ALCS. #FOXSports #MLB #TexasRangers SUBSCRIBE to get ...	Oct 24, 2023
Joel Klatt breaks down USC's loss against Utah | Breaking the ...	https://www.youtube.com/watch?v=M9qQuApCEVc	2 days ago ... FOX Sports analyst Joel Klatt broke down the USC Trojans' broken defense against the Utah Utes, leading to a 34-32 loss in week eight.	Oct 26, 2023
Rescue Knights Save Baby Dragons and MORE | PAW Patrol ...	https://www.youtube.com/watch?v=6crYA0Rhhcw	7 days ago ... In this PAW Patrol cartoon compilation for kids, the Rescue Knights are on a mission to save Barkingburg. They rescue baby dragons, return them to their mom ...	Oct 21, 2023
Chris Paul Recaps Warriors' Opening Night Loss to Suns | Oct. 24 ...	https://www.youtube.com/watch?v=WqdQVpiKFL4	3 days ago ... Chris Paul met with the media to discuss the Golden State Warriors opening night loss to the Phoenix Suns.	Oct 25, 2023
Rescue Knights Save Baby Dragons and MORE | PAW Patrol ...	https://www.youtube.com/watch?v=6crYA0Rhhcw	7 days ago ... In this PAW Patrol cartoon compilation for kids, the Rescue Knights are on a mission to save Barkingburg. They rescue baby dragons, return them to their mom ...	Oct 21, 2023
Cozumel is Watching YOU, Cruise Ship Diverts for Search and ...	https://www.youtube.com/watch?v=se26X5VqH5E	3 days ago ... Cruise news today. A cruise ship was called to assist in a search and rescue operation. A British cargo ship sank after colliding with another vessel off ...	Oct 25, 2023
Where do the Bills go from here Following Loss to Patriots - YouTube	https://www.youtube.com/watch?v=5KzErrhb-gA	5 days ago ... Josh was at his best with Diggs-Brown-Beasley. Now it's Diggs-Davis-?. They didn't replace Brown's top-end speed and Beasley's slot effectiveness.	Oct 23, 2023
this Rivian is missing something.... - YouTube	https://www.youtube.com/watch?v=hZS2A95mm9g	4 days ago ... Hanging out with a FULLY TORN DOWN Rivian R1T Electric Truck.	Oct 24, 2023
You Can't Rescue - Horse Shelter Heroes S4E37 - YouTube	https://www.youtube.com/watch?v=hHv6rCquCwY	1 day ago ... The Horse Shelter Heroes are given some very conflicting information, including the authorities telling them they CANNOT rescue horses!	Oct 27, 2023
Colts charged with controversial penalties late in loss | NFL on ...	https://www.youtube.com/watch?v=-eCivbiNMYU	5 days ago ... Watch as the Indianapolis Colts commit multiple costly penalties on the goal line, giving the Cleveland Browns more opportunities to score in their 39-38 ...	Oct 23, 2023
"""Miracle"": 1 of 2 missing US fishermen found adrift in life raft off ..."	https://www.youtube.com/watch?v=n-BNqmplc6Q	16 hours ago ... ... Rescue Coordination Centre in Victoria. For more info, please go to https://globalnews.ca/news/10052545/missing-us-mariner-found-alive-b-c/ Subscribe to ...	Oct 28, 2023
Pakistani Girl Crying On Pakistan Loss Match | Pakistani Crying ...	https://www.youtube.com/watch?v=ybSNPJTrl50	16 hours ago ... Pakistani Girl Crying On Pakistan Loss Match | Pakistani Crying Reaction On Match Loss #worldcup #savspak #cricket #pakmediashocked #pakmedia ...	Oct 28, 2023
Modern Furniture Design: What's Missing? - YouTube	https://www.youtube.com/watch?v=9HHPxReeHP8	7 days ago ... I can make a beautiful kitchen blindfolded, but to create a piece of art with perfect “flow” I cannot do. So watching a young artist like you is not only ...	Oct 21, 2023
Good Samaritans rescue dog from 163 freeway - YouTube	https://www.youtube.com/watch?v=tCNeZRq9w2k	4 days ago ... A local dog found his way onto the freeway over the weekend, but thanks to some good Samaritans and several officers, he made it home safely.	Oct 24, 2023
Super Peppa To The Rescue Peppa Pig STREAMING NOW Kids ...	https://www.youtube.com/watch?v=ei1Ybu59JtE	18 hours ago ... Streaming Full Episodes Of Peppa Pig! Watch FULL EPISODES Here: https://bit.ly/3VtdFAR ⚡️ Watch BRAND NEW Episodes Here: https://bit.ly/3LMLyJU ...	Oct 28, 2023
Body of missing 5-year-old boy found in Milwaukee dumpster ...	https://www.youtube.com/watch?v=Z4T2Sx5Ecb4	15 hours ago ... Two people have been arrested in connection with the death of 5-year-old Prince McCree after the boy's body was discovered in a dumpster.	Oct 28, 2023
Kamaru Usman points to slow start after UFC 294 loss to Khamzat ...	https://www.youtube.com/watch?v=cH3ioNi8wls	7 days ago ... Megan Olivi interviews Kamaru Usman after his loss to Khamzat Chimaev at UFC 294 on short notice, marking the third consecutive loss for the former ...	Oct 21, 2023
Body recovered after British cargo ship sinks - four people still missing	https://www.youtube.com/watch?v=eWb0-LXpsVk	3 days ago ... A dead body has been recovered and two people have been rescued after two cargo ships collided off the coast of Germany - with a British vessel sinking.	Oct 25, 2023
East Texas Baptist Blake Arbogast LOSS to LSU postgame - YouTube	https://www.youtube.com/watch?v=3L4rGucLg-E	1 day ago ... East Texas Baptist head women's basketball coach Blake Arbogast and players talk with the media following their 99-26 loss to LSU in exhibition play.	Oct 27, 2023
Halloween PAW Patrol Spooky Rescue Episodes and more ...	https://www.youtube.com/watch?v=OOQEs-2PpHs	18 hours ago ... The PAW Patrol are getting into costume in these spooky Halloween themed episodes! In this non stop live stream for kids, the Pups save trick or treaters, ...	Oct 28, 2023
"Zven and Fudge after T1 loss: ""We hate losing as much as you do ..."	https://www.youtube.com/watch?v=mJHACNV1Xik	3 days ago ... Support TGI Videos and Content Creation: https://linktr.ee/tgisupport Become a Member of the YouTube channel: http://youtube.com/travisgafford/join Follow ...	Oct 25, 2023
A whole van full of adorable rescue babies from Texas just pulled up ...	https://www.youtube.com/watch?v=zXMHb0xI2pE	7 days ago ... Lee, I desperately need your help. I live next to a man that is abusing a dog. This dog is NEVER let inside a house. Rain, snow,heat or cold.	Oct 21, 2023
Bar Rescue's Most Haunting Discoveries - YouTube	https://www.youtube.com/watch?v=Fk7n0uzMYSk	2 days ago ... From a dead rat to food that instantly resulting in sickness, here's a look at some of the most haunting things Jon Taffer has discovered on Bar Rescue.	Oct 26, 2023
BOLO SURVIVED THE DUNGEON - YouTube	https://www.youtube.com/watch?v=mY2ZWVE4tI0	3 days ago ... Bolo Survived The Dungeon! Big thanks to Bolo for coming back to perform at the Dungeons 5 year anniversary! #bolosurvivedthedungeon #bolo #kandi ...	Oct 25, 2023
Bar Rescue's Most Haunting Discoveries - YouTube	https://www.youtube.com/watch?v=Fk7n0uzMYSk	2 days ago ... From a dead rat to food that instantly resulting in sickness, here's a look at some of the most haunting things Jon Taffer has discovered on Bar Rescue.	Oct 26, 2023
BOLO SURVIVED THE DUNGEON - YouTube	https://www.youtube.com/watch?v=mY2ZWVE4tI0	3 days ago ... Bolo Survived The Dungeon! Big thanks to Bolo for coming back to perform at the Dungeons 5 year anniversary! #bolosurvivedthedungeon #bolo #kandi ...	Oct 25, 2023
SOS! Let's Find Missing William | Baby Shark Halloween Play ...	https://www.youtube.com/watch?v=Glrc_DAgS7Q	"11 hours ago ... Happy Halloween! Halloween Season 2023 is BACK! Enjoy fun songs & stories for Kids from Pinkfong's Channel. You're watching ""SOS! Let's Find Missing ..."	Oct 28, 2023
